"locationID","location_name","locLat","locLon","country"
l7843,"Cork, Ireland",51.899,-8.476,IE
l7844,"Cork, Cecilia St.",51.899,-8.476,IE
l7845,Cork South infirmary,51.893,-8.463,IE
l7846,Cork Eye hospital,51.899,-8.48,IE
l7847,Cork District Lunatic Asylum,51.896,-8.513,IE
l7848,Cork,51.899,-8.476,IE
l7849,"Corfu, Greece",39.624,19.922,GR
l785,"U.P. Church, Bonnygate, Cupar",56.319,-3.015,GB
l7850,"Corbridge, Northumberland",54.974,-2.018,GB
l7851,Corbridge,54.974,-2.018,GB
l7852,"Coopers Hill College, London",51.522,-0.11,GB
l7853,Coopers Hill College ,51.862,-2.245,GB
l7854,"Cooper’s Hill, Margate",51.39,1.387,GB
l7855,Coonoor,11.353,76.796,IN
l7856,Coombe hospital,53.335,-6.288,IE
l7857,Coolangatta,-28.167,153.533,AU
l7858,"Coolaney, County Sligo",54.174,-8.601,IE
l7859,"Coolaney, Co. Sligo",54.174,-8.601,IE
l786,"U.P. Church Towlaw, Durham",54.746,-1.813,GB
l7860,Cookstone,-19.916,-43.922,BR
l7861,"Cook’s Tourist Office, London",51.586,-0.02,GB
l7862,"Conway, Caernarvonshire",53.291,-3.844,GB
l7863,Convict Settlement of Tasmania,-42.989,147.717,AU
l7864,"Convict Prison, Gibraltar",36.119,-5.344,GI
l7865,Continent,54.148,-4.502,IM
l7866,"Constitution Street, Leith",55.974,-3.168,GB
l7867,"Constitution St., Leith",55.974,-3.168,GB
l7868,Constantinople,41.008,28.978,TR
l7869,Constable & Co.,51.521,-0.125,GB
l787,U.P. Church Largo,56.22,-2.931,GB
l7870,"Consecon Union School, Prince Edward County",43.995,-77.522,CA
l7871,"Consecon Union School, Prince Edward co.",43.995,-77.475,CA
l7872,Connor,54.977,-1.463,GB
l7873,"Connington, Lincs.",52.462,-0.262,GB
l7874,"Connington, Lincolnshire",52.462,-0.262,GB
l7875,"Conie Brae, West Malvern",52.116,-2.349,GB
l7876,Congregational Union of South Africa,-30.559,22.938,ZA
l7877,Congregational Union of Scotland,55.607,-4.501,GB
l7878,Congregational Union of England and Wales,52.356,-1.174,GB
l7879,"Congregational Theological Hall, Edinburgh",55.938,-3.192,GB
l788,U.P. Church in Perth,56.393,-3.437,GB
l7880,Congregational theological hall,44.226,-76.494,CA
l7881,"Congregational School, St Cuthberts, Edinburgh",55.931,-3.241,GB
l7882,"Congregational Church, St Andrews",55.651,-3.188,GB
l7883,"Congregational Church, in Canada",43.148,-80.235,CA
l7884,"Congregational Church, Forres",57.611,-3.612,GB
l7885,"Congregational Church, Ayr",55.453,-4.631,GB
l7886,"Congregational Church School, High St., Glasgow",55.852,-4.195,GB
l7887,Congregational Church Lofthouse by Saltburn,53.729,-1.496,GB
l7888,Congregational Church Cumnock,55.455,-4.269,GB
l7889,Congregational Church,55.945,-3.057,GB
l789,U.P. Church Broughty Ferry,56.465,-2.877,GB
l7890,"Congleton, Cheshire",53.163,-2.219,GB
l7891,Congleton,53.163,-2.219,GB
l7892,Conea,40.818,17.168,IT
l7893,"Conduit Street, London",51.512,-0.142,GB
l7894,"Conduit St., London",51.512,-0.142,GB
l7895,Comrie,56.378,-3.995,GB
l7896,"Como, Quebec, Canada",49.221,-68.15,CA
l7897,Commercial Union Assurance Co. Ltd.,54.974,-1.611,GB
l7898,"Commercial Bank, Glasgow",55.862,-4.257,GB
l7899,"Commercial Bank, Calcutta",22.513,88.351,IN
l79,Wormit,56.424,-2.981,GB
l790,U.P. Church,51.373,0.645,GB
l7900,"Commercial Bank of Scotland, Edinburgh",55.953,-3.201,GB
l7901,Commercial Bank of Scotland,55.333,-3.444,GB
l7902,Commercial Bank,55.946,-3.209,GB
l7903,Colwyn Bay,53.293,-3.728,GB
l7904,"Colwich, Staffordshire",52.788,-1.984,GB
l7905,Colvend,54.872,-3.769,GB
l7906,Columbia University,40.808,-73.963,US
l7907,"Columbia Grammar School, New York",40.79,-73.967,US
l7908,"Columbia College, New York",40.807,-73.962,US
l7909,"Columbia College, N.Y.",40.807,-73.962,US
l791,"U.P. and U.F. Dunfermline, Gillespie",56.072,-3.452,GB
l7910,Columbia,54.232,-2.715,GB
l7911,Coltness,55.783,-3.915,GB
l7912,Colorado University,40.008,-105.266,US
l7913,Colorado,39.55,-105.782,US
l7914,Colonsay,56.081,-6.212,GB
l7915,Colonial Service,51.703,-2.903,GB
l7916,Colonial Office,55.956,-3.192,GB
l7917,"Colonial Bank, Melbourne",-37.814,144.963,AU
l7918,"Colombo, Sri Lanka",6.927,79.861,LK
l7919,"Colombo, Ceylon",6.927,79.861,LK
l792,U.P.  theological hall,44.226,-76.494,CA
l7920,Colombo,6.927,79.861,LK
l7921,Colombia,4.571,-74.297,CO
l7922,Colney Hatch Asylum,51.612,-0.158,GB
l7923,Colne Secondary School,51.82,1.021,GB
l7924,"Colne Engaine, Essex",51.941,0.689,GB
l7925,Colmonell,55.134,-4.903,GB
l7926,"Colliston, Arbroath",56.597,-2.645,GB
l7927,Colliston St Mark’s,56.597,-2.645,GB
l7928,Colliston,56.597,-2.645,GB
l7929,Collieston,57.348,-1.937,GB
l793,U.P.  Theological Hall,44.226,-76.494,CA
l7930,"Colley, Herefordshire",51.876,-2.601,GB
l7931,Collessie,56.306,-3.156,GB
l7932,"Collegiate School, Greenock",55.956,-4.772,GB
l7933,"Collegiate School, Broughty Ferry",56.466,-2.879,GB
l7934,"College Town, Adelaide",-34.913,138.622,AU
l7935,"College School, Lampeter",52.114,-4.077,GB
l7936,"College of Science, South Kensington",51.499,-0.175,GB
l7937,"College of Physicians, London",51.526,-0.145,GB
l7938,College of Physicians of Philadelphia,39.953,-75.176,US
l7939,"College of Physicians and Surgeons of West District, New York",40.841,-73.941,US
l794,U.P.  minister,51.567,0.302,GB
l7940,College of Philadelphia,39.963,-75.167,US
l7941,College of Justice,48.171,11.251,DE
l7942,"College of Arts and Sciences, Manchester",53.469,-2.238,GB
l7943,College in Dublin,53.331,-6.279,IE
l7944,"College Fort William, Calcutta",22.554,88.336,IN
l7945,College Edinburgh,55.883,-3.08,GB
l7946,"College de Quatre Nations, Paris",48.857,2.337,FR
l7947,"College Chapel, Airedale, Bradford",53.796,-1.759,GB
l7948,"College Chapel, Aberdeen",57.164,-2.101,GB
l7949,"Collace, UK",56.477,-3.293,GB
l795,"U.P.  Church, Broughty Ferry",56.465,-2.877,GB
l7950,Collace,56.477,-3.293,GB
l7951,Coll,56.625,-6.562,GB
l7952,"Colinton, Midlothian",55.909,-3.233,GB
l7953,Colinton,55.908,-3.25,GB
l7954,Colinsburgh,56.221,-2.846,GB
l7955,Colesburg,-30.691,25.07,ZA
l7956,Coleraine,55.133,-6.665,GB
l7957,"Coleford, Dean Forest, Gloucs.",51.793,-2.617,GB
l7958,"Coleford, Dean Forest, Gloucestershire",51.793,-2.617,GB
l7959,Coldstream West,55.651,-2.253,GB
l796,U.P.  Church Stornoway,58.21,-6.384,GB
l7960,Coldstream,55.651,-2.253,GB
l7961,Coldstone,53.903,-1.779,GB
l7962,Coldingham Public School,55.87,-2.093,GB
l7963,Coldingham,55.886,-2.158,GB
l7964,"Cold Harbour, Surrey",51.181,-0.358,GB
l7965,Colchester,51.896,0.892,GB
l7966,"Colborne, Ontario",44.005,-77.888,CA
l7967,Coimbra University,40.209,-8.424,PT
l7968,Cocos Islands,-12.164,96.871,CC
l7969,Coconada,16.989,82.247,IN
l797,U.P.  Church,51.373,0.645,GB
l7970,Cockpen,55.862,-3.077,GB
l7971,Cockermouth,54.663,-3.368,GB
l7972,Cockburnspath,55.932,-2.361,GB
l7973,Cockairnie,56.053,-3.339,GB
l7974,Cochin,9.931,76.267,IN
l7975,"Coburg, Ontario, Canada",43.959,-78.168,CA
l7976,"Coburg, Melbourne",-37.744,144.964,AU
l7977,Coburg,50.261,10.963,DE
l7978,Cobourg F.C.,43.973,-78.159,CA
l7979,Cobourg,43.959,-78.168,CA
l798,U.F. Church,55.866,-4.275,GB
l7980,Coblentz,46.316,-0.452,FR
l7981,Cobham,51.329,-0.411,GB
l7982,"Cobden St., Chapel, Glasgow",55.864,-4.252,GB
l7983,Cobbinshaw,55.805,-3.569,GB
l7984,"Coatham, Yorkshire",54.617,-1.082,GB
l7985,"Coates, Newburn",54.98,-1.737,GB
l7986,Coates & Co.,55.954,-3.198,GB
l7987,Coates,56.014,-3.733,GB
l7988,Coatbridge and Dundyvan School,55.853,-4.024,GB
l7989,Coatbridge,55.862,-4.019,GB
l799,"U.F.  Church, Ferryport on Craig",56.446,-2.882,GB
l7990,coast of Africa,7.54,-5.547,CI
l7991,"Coast hospital, Little Bay, Sydney",-33.981,151.249,AU
l7992,"Coaltown Square subscription school, Markinch",56.201,-3.135,GB
l7993,Coaltown of Balgonie,56.184,-3.124,GB
l7994,Coalisland,54.54,-6.702,GB
l7995,Co. Tyrone,54.667,-7.724,GB
l7996,Co. of Moray,57.588,-3.69,GB
l7997,Co. of Glamorgan,51.553,-3.385,GB
l7998,Co. Nairn,57.585,-3.871,GB
l7999,Co. Monaghan Jail and Infirmary,54.25,-6.975,IE
l8,Zetland,51.47,-2.596,GB
l80,Wormiston,56.277,-2.622,GB
l800,U.C.N.W.,53.23,-4.13,GB
l8000,Co. Meath,53.606,-6.656,IE
l8001,Co. Galway,53.356,-8.853,IE
l8002,"Co. Dundas, Canada",43.267,-79.957,CA
l8003,Co. Dublin,53.33,-6.311,IE
l8004,Co. Down,54.328,-5.716,GB
l8005,Co. Cork,51.994,-8.729,IE
l8006,"Clyst-Hydon, Devon",50.807,-3.37,GB
l8007,Clyne,51.692,-3.735,GB
l8008,"Clydesdale Bank, Cupar",56.197,-3.172,GB
l8009,Clydebank West,55.9,-4.405,GB
l801,U.C.D.,53.308,-6.224,IE
l8010,Clydebank,55.9,-4.405,GB
l8011,"Cluny, Fife",56.147,-3.216,GB
l8012,Cluny,46.429,4.665,FR
l8013,"Clunie, Perthshire",56.575,-3.451,GB
l8014,Clunie,56.575,-3.451,GB
l8015,"Clun, Shropshire",52.419,-3.033,GB
l8016,"club-making firm, St Andrews",56.343,-2.802,GB
l8017,"club making firm, St Andrews",56.343,-2.802,GB
l8018,Clova,56.844,-3.104,GB
l8019,"Closeburn, Thornhill, UK",55.213,-3.734,GB
l802,U.C.D,53.308,-6.224,IE
l8020,Closeburn,55.213,-3.734,GB
l8021,Cloquhat,56.653,-3.388,GB
l8022,"Clonmel, Tipperary",52.356,-7.69,IE
l8023,"Clonmel, Tipperaray",52.356,-7.69,IE
l8024,"Clonmel, Ireland",52.356,-7.69,IE
l8025,"Clonmel, County Tipperary",52.356,-7.69,IE
l8026,"Clonmel, Co, Tipperary",52.356,-7.69,IE
l8027,Clonmel Asylum,52.356,-7.69,IE
l8028,Clonmel,52.356,-7.69,IE
l8029,Clonfert,53.226,-8.062,IE
l803,"Tyrie, Aberdeenshire",57.658,-2.106,GB
l8030,Clola,57.483,-2,GB
l8031,"Clockeasy, Urquhart",57.651,-3.192,GB
l8032,"Cloag, Methven",56.417,-3.593,GB
l8033,Clitheroe,53.871,-2.393,GB
l8034,Clinton,54.893,-2.935,GB
l8035,"Cliftonville, Brighton",50.829,-0.174,GB
l8036,"Clifton, Bristol",51.462,-2.618,GB
l8037,"Clifton-on-Tene, Worcestershire",52.252,-2.421,GB
l8038,"Clifton Dispensary, Bristol",51.456,-2.597,GB
l8039,"Clifton College, Bristol",51.464,-2.62,GB
l804,Tyrie,57.658,-2.106,GB
l8040,Clifton College,51.464,-2.62,GB
l8041,"Clifton Bank, St Andrews",56.34,-2.795,GB
l8042,"Clifton Bank School, St Andrews",56.342,-2.793,GB
l8043,"Clifton Bank school, St Andrews",56.342,-2.793,GB
l8044,Clifton,51.462,-2.618,GB
l8045,"Clifford St., London",51.511,-0.142,GB
l8046,"Cley, Norfolk",52.953,1.043,GB
l8047,"Clevedon, Somerset",51.442,-2.856,GB
l8048,Clevedon,51.442,-2.856,GB
l8049,Clerkington,55.952,-2.797,GB
l805,"Tynron, UK",55.219,-3.869,GB
l8050,"Clerkenwell, London",51.526,-0.108,GB
l8051,Clerkenwell [London],51.526,-0.108,GB
l8052,"Clerk’s Lane E.U. Church, Kilmarnock",55.615,-4.499,GB
l8053,"Clerk's Lane Evangelical Union Church, Kilmarnock",55.607,-4.501,GB
l8054,"Clerical Sustentation Fund, Episcopal Church in Scotland",56.491,-4.203,GB
l8055,Clergy Orphan Corporation,51.496,-0.128,GB
l8056,"Clepington Public School, Dundee",56.463,-2.973,GB
l8057,Clepington,56.473,-2.965,GB
l8058,Cleish,56.166,-3.459,GB
l8059,"Clayton, Yorkshire",53.783,-1.818,GB
l806,Tynron,55.219,-3.869,GB
l8060,Clayhills,59.438,24.745,EE
l8061,"Claygate, Surrey",51.36,-0.341,GB
l8062,Claygate,51.36,-0.341,GB
l8063,Claybrook House,51.486,-0.218,GB
l8064,Claverdon,52.283,-1.718,GB
l8065,Clatto,56.499,-3.028,GB
l8066,Clatt,57.322,-2.766,GB
l8067,"Clashmore, County Waterford",52.009,-7.819,IE
l8068,"Clashmore, Co. Waterford",52.009,-7.819,IE
l8069,Clarkston,55.785,-4.276,GB
l807,"Tynrhyd, Yspythy Cynfyn",52.374,-3.868,GB
l8070,"Clarges Street, Mayfair",51.507,-0.146,GB
l8071,"Clarges St., Mayfair",51.507,-0.146,GB
l8072,Claremont,51.357,-0.381,GB
l8073,Clare Market Review,51.514,-0.116,GB
l8074,Clare Lodge,52.657,-0.3,GB
l8075,Clare College,52.205,0.115,GB
l8076,Clare,52.089,0.56,GB
l8077,Clapton,51.561,-0.057,GB
l8078,"Clapham, Yorkshire",54.118,-2.393,GB
l8079,"Clapham, London",51.462,-0.139,GB
l808,Tynedrum,56.436,-4.712,GB
l8080,Clapham,51.462,-0.139,GB
l8081,Clandeboye,54.642,-5.717,GB
l8082,Clancarty,53.27,-8.31,IE
l8083,Clan Lodge,56.383,-5.43,GB
l8084,Clacton on Sea,51.79,1.153,GB
l8085,Clackmannan,56.108,-3.753,GB
l8086,Civil service Commission,53.34,-6.243,IE
l8087,"City Park, St Andrews",56.34,-2.802,GB
l8088,"City of London Lunatic Asylum, Stone, Dartford, Kent",51.447,0.244,GB
l8089,City of London hospital for diseases of the chest,51.507,-0.128,GB
l809,"Tylden, Victoria",-37.319,144.405,AU
l8090,City of London,51.512,-0.091,GB
l8091,"City of Glasgow Bank, Edinburgh",55.859,-4.252,GB
l8092,City of Dublin hospital,53.334,-6.244,IE
l8093,City hospital,52.489,-1.932,GB
l8094,"City Chambers, Edinburgh",55.95,-3.19,GB
l8095,City and Guilds Engineering College,55.869,-4.264,GB
l8096,"City and County Asylum, Gosforth",55.008,-1.619,GB
l8097,Citadel,55.466,-4.638,GB
l8098,Cirencester,51.718,-1.968,GB
l8099,"Circus Place School, Edinburgh",55.957,-3.207,GB
l81,"Worminhall, Buckinghamshire",51.772,-1.072,GB
l810,"Tygerberg, South Africa",-33.879,18.597,ZA
l8100,Circus Place School,55.959,-3.207,GB
l8101,"Cinderford, Gloucestershire",51.825,-2.501,GB
l8102,"Church, Lancashire",53.757,-2.388,GB
l8103,"Church Stretton, Shropshire",52.541,-2.803,GB
l8104,"Church of the Holy Cross, Glasgow",55.834,-4.258,GB
l8105,"Church of Scotland, Reay, Thurso",58.594,-3.522,GB
l8106,"Church of Scotland, Edinburgh",55.953,-3.205,GB
l8107,Church of Scotland West Greenlaw Chapel,55.953,-3.205,GB
l8108,"Church of Scotland training College, Edinburgh",55.953,-3.205,GB
l8109,"Church of Scotland Training College, Edinburgh",55.953,-3.205,GB
l811,Twynholm,54.865,-4.079,GB
l8110,Church of Scotland Training College,55.953,-3.205,GB
l8111,"Church of Scotland College, Calcutta",22.588,88.37,IN
l8112,Church of Scotland,55.862,-4.275,GB
l8113,Church of Jerusalem,31.778,35.23,PS
l8114,"Church of Ireland training college, Dublin",53.303,-6.268,IE
l8115,"Church of Genethod, Geneva",46.265,6.158,CH
l8116,Church of England Missionary Society,51.726,-1.194,GB
l8117,"Church of England Hall, Owen’s College",53.231,-4.13,GB
l8118,Church of England,53.077,-0.957,GB
l8119,"Church Langton, Leicestershire",52.535,-0.934,GB
l812,"two Barnwells, Diocese of Peterborough",52.572,-0.24,GB
l8120,"Chur, Switzerland",46.851,9.532,CH
l8121,"Chunar, India",25.104,82.872,IN
l8122,Christiania,55.676,12.608,DK
l8123,Christian Times,54.546,-1.572,GB
l8124,"Christchurch, New Zealand",-43.532,172.636,NZ
l8125,"Christchurch, Hants.",50.736,-1.779,GB
l8126,"Christchurch, Hants",50.736,-1.779,GB
l8127,"Christchurch, Hampshire",50.736,-1.779,GB
l8128,"Christchurch, Canterbury, New Zealand",-43.532,172.636,NZ
l8129,"Christchurch, Auckland",-36.972,174.783,NZ
l813,Twickenham,51.456,-0.342,GB
l8130,Christchurch,50.736,-1.779,GB
l8131,"Christ’s hospital, Hertford",51.044,-0.363,GB
l8132,"Christ’s Church, Luton, Beds.",51.909,-0.412,GB
l8133,"Christ’s Church, London",51.512,-0.102,GB
l8134,"Christ’s Church, Albany Street",51.53,-0.144,GB
l8135,"Christ's Church, Luton, Bedfordshire",51.909,-0.412,GB
l8136,"Christ Church, Salford",53.484,-2.258,GB
l8137,"Christ Church, Morningside, Edinburgh",55.935,-3.211,GB
l8138,"Christ Church Mission, Poplar",54.58,-1.312,GB
l8139,Christ Church,55.935,-3.211,GB
l814,Tweedsmuir,55.507,-3.432,GB
l8140,"Chorlton Road, Manchester",53.465,-2.258,GB
l8141,"Chorley, Lancashire",53.654,-2.633,GB
l8142,Chorley,53.654,-2.633,GB
l8143,Chollerton,55.044,-2.108,GB
l8144,"Chittur-Thathamangalam, India",10.677,76.716,IN
l8145,"Chittagong, India",22.357,91.783,BD
l8146,"Chittagong, Bengal",22.354,91.822,BD
l8147,Chittagong,22.357,91.783,BD
l8148,Chiswick,51.488,-0.267,GB
l8149,"Chislehurst, Kent",51.407,0.057,GB
l815,Tweedmouth,55.761,-2.01,GB
l8150,"Chișinău, Moldova",47.01,28.864,MD
l8151,Chișinău,47.01,28.864,MD
l8152,Chiselborough with West Chinnock,50.918,-2.759,GB
l8153,Chirnside presbytery,55.802,-2.209,GB
l8154,Chipping Sodbury,51.535,-2.391,GB
l8155,"Chipping Norton, Oxford",51.944,-1.542,GB
l8156,Chipping Norton,51.944,-1.542,GB
l8157,"Chippeway, Canada",43.059,-79.051,CA
l8158,"Chippenham, Wiltshire",51.462,-2.12,GB
l8159,"Chippenham, Wilts.",51.462,-2.12,GB
l816,"Tutbury, Staffordshire",52.854,-1.688,GB
l8160,"Chippenham, wilts.",51.462,-2.12,GB
l8161,Chippenham,51.462,-2.12,GB
l8162,Chinsurah,22.886,88.392,IN
l8163,"Chingham, Berkshire",51.467,-1.185,GB
l8164,China,35.862,104.195,CN
l8165,Chile,-35.675,-71.543,CL
l8166,"Children’s hospital, Liverpool",53.418,-2.896,GB
l8167,"Chigwell Row, Essex",51.618,0.114,GB
l8168,"Chiffoney, County Sligo",54.431,-8.453,IE
l8169,"Chiffoney, Co. Sligo",54.431,-8.453,IE
l817,"Tuscumbia, Alabama, USA",34.731,-87.703,US
l8170,Chichester Infirmary,50.842,-0.769,GB
l8171,Chichester diocese,50.833,-0.204,GB
l8172,Chichester,50.838,-0.775,GB
l8173,"Chicago, USA",41.878,-87.63,US
l8174,"Chicago, Illinois, U.S.A.",41.878,-87.63,US
l8175,"Chicago, Ill.",41.878,-87.63,US
l8176,Chicago University,41.789,-87.599,US
l8177,Chicago,41.878,-87.63,US
l8178,Chicacole,18.297,83.897,IN
l8179,"Cheviot St. Presbyterian Congregation, Wooler",55.544,-2.014,GB
l818,"Tuscumbia, Alabama",34.731,-87.703,US
l8180,Chesterton,52.221,0.142,GB
l8181,"Chesterhall, Wiston",53.191,-2.861,GB
l8182,Chesterfield,53.235,-1.422,GB
l8183,Chester Lying in Institution,53.193,-2.893,GB
l8184,Chester Infirmary,53.208,-2.898,GB
l8185,Chester general infirmary,53.209,-2.897,GB
l8186,Chester County lunatic asylum,53.208,-2.898,GB
l8187,Chester County Asylum,53.233,-2.61,GB
l8188,Chester Asylum,53.189,-2.891,GB
l8189,Chester,53.193,-2.893,GB
l819,Tusculum College,36.172,-82.761,US
l8190,"Cheshunt, Herts.",51.7,-0.028,GB
l8191,"Cheshunt, Hertfordshire",51.7,-0.028,GB
l8192,Cheshire County Council,53.23,-2.715,GB
l8193,Cheshire,53.233,-2.61,GB
l8194,Chesham,51.709,-0.612,GB
l8195,"Chertsey, Surrey",51.386,-0.509,GB
l8196,Chertsey,51.386,-0.509,GB
l8197,"Chepstow, Monmouthshire",51.642,-2.674,GB
l8198,Chepstow,51.642,-2.674,GB
l8199,"Chennai, India",13.083,80.271,IN
l82,"Worminghall, Bucks",51.772,-1.072,GB
l820,Tusculum,36.175,-82.759,US
l8200,Chennai,13.083,80.271,IN
l8201,Chemistry department,52.198,0.126,GB
l8202,Chemistry Department,52.198,0.126,GB
l8203,Cheltenham Training College,51.902,-2.118,GB
l8204,Cheltenham Ladies College,51.898,-2.081,GB
l8205,Cheltenham Dispensary,51.899,-2.076,GB
l8206,Cheltenham College,51.892,-2.076,GB
l8207,Cheltenham,51.899,-2.078,GB
l8208,"Chelsea, London",51.485,-0.175,GB
l8209,Chelsea Hospital,51.484,-0.182,GB
l821,Turvey,52.163,-0.625,GB
l8210,Chelsea,51.482,-0.191,GB
l8211,"Chelmsford, Essex",51.736,0.469,GB
l8212,Chelmsford,51.736,0.469,GB
l8213,"Checkheaton, Normanton",53.723,-1.708,GB
l8214,"Cheapside, London",51.514,-0.095,GB
l8215,"Cheadle, Cheshire",53.394,-2.214,GB
l8216,Cheadle,53.394,-2.214,GB
l8217,Chatton,55.547,-1.915,GB
l8218,"Chatham, New Brunswick",47.031,-65.469,CA
l8219,"Chatham Street, Manchester",53.48,-2.234,GB
l822,Turriff presbytery,57.54,-2.464,GB
l8220,Chatham St.,51.456,-0.981,GB
l8221,Chatham prison,51.368,0.492,GB
l8222,Chatham,51.381,0.522,GB
l8223,"Chateau d’Hargeville, France",48.906,1.77,FR
l8224,"Chasiomus, Buenos Ayres",-35.579,-58.014,AR
l8225,"Chascomús, Buenos Aires province, Argentina",-35.579,-58.014,AR
l8226,Charterhouse School,51.197,-0.622,GB
l8227,Charterhall,55.707,-2.378,GB
l8228,"Charmouth, Dorset",50.739,-2.903,GB
l8229,"Charlton, Kilconquhar",56.209,-2.828,GB
l823,Turriff,57.539,-2.462,GB
l8230,"Charlton - on - Medlock, Manchester",53.473,-2.25,GB
l8231,"Charlottetown, Cape Breton Island",46.258,-60.553,CA
l8232,Charlotte Street School of Medicine,55.873,-4.293,GB
l8233,Charleton,56.223,-2.864,GB
l8234,"Charlesville, County Cork",52.355,-8.683,IE
l8235,"Charlesville, Co. Cork",52.355,-8.683,IE
l8236,"Charlestown, South Carolina",32.776,-79.931,US
l8237,"Charlestown, So. Carolina",32.776,-79.931,US
l8238,Charlestown,50.333,-4.759,GB
l8239,"Charleston, South Carolina, USA",32.776,-79.931,US
l824,"Turret Green, Ipswich",52.055,1.154,GB
l8240,"Charleston, South Carolina",32.776,-79.931,US
l8241,"Charleston, So. Carolina",32.776,-79.931,US
l8242,"Charles St., St James Square, London",51.508,-0.132,GB
l8243,"Charlcot Park, Warwickshire",52.205,-1.624,GB
l8244,Charkoff in Russia,61.524,105.319,RU
l8245,Charing Cross hospital,51.487,-0.221,GB
l8246,Chard,50.87,-2.963,GB
l8247,Chapman & Hall Ltd.,53.583,-0.729,GB
l8248,"Chapelton, Inverkeillor",56.619,-2.612,GB
l8249,Chapelton,57.032,-2.173,GB
l825,"Turnham Green, Middlesex",51.492,-0.266,GB
l8250,"Chapelshade, Dundee",56.462,-2.971,GB
l8251,Chapelshade Dundee,56.462,-2.971,GB
l8252,Chapel-le-Frith,53.324,-1.913,GB
l8253,"Chapel St., Belgrave Square, London",51.499,-0.152,GB
l8254,Chapel Penhow,51.617,-2.856,GB
l8255,Chapel of Garioch,57.305,-2.471,GB
l8256,Chanonry presbytery,57.17,-2.102,GB
l8257,Channelkirk,55.772,-2.806,GB
l8258,Chandos,51.448,-0.041,GB
l8259,"Chandler’s Ford,",50.984,-1.379,GB
l826,Turkey,38.964,35.243,TR
l8260,"Chamber of Commerce, Dundee",56.463,-2.957,GB
l8261,"Chamba, Uttarakhand, India",30.345,78.395,IN
l8262,"Chalmers Church, Wishaw",55.772,-3.919,GB
l8263,"Chalmers Church, Melbourne, Australia",-37.82,145.046,AU
l8264,"Chalmers Church, Melbourne",-37.82,145.046,AU
l8265,"Chalmers Church, Glasgow",55.931,-3.21,GB
l8266,"Chalmers Church, Adelaide",-34.922,138.605,AU
l8267,"Chalk, Kent",51.431,0.404,GB
l8268,Chalk,55.941,-3.148,GB
l8269,Chalford Chapel,51.722,-2.158,GB
l827,Turin,45.07,7.687,IT
l8270,"Chalfont St Peter, Buckinghamshire",51.612,-0.556,GB
l8271,"Chaddesley Corbett, Kidderminster",52.361,-2.159,GB
l8272,Chacewater,50.257,-5.159,GB
l8273,"Ceylon, Sri Lanka",7.873,80.772,LK
l8274,"Ceylon Medical College, Colombo",6.919,79.871,LK
l8275,Ceylon civil medical service,7.873,80.772,LK
l8276,Ceylon,7.873,80.772,LK
l8277,Cerrig-y-Drudion,53.024,-3.562,GB
l8278,Ceres,56.293,-2.97,GB
l8279,"Central London District School, Hanwell",51.507,-0.336,GB
l828,Turiff parish,57.537,-2.454,GB
l8280,"Central Institution, City and Guilds, London",51.517,-0.101,GB
l8281,"Census Dept., Ottawa",42.953,-86.094,US
l8282,Celtic Society,55.965,-3.174,GB
l8283,Cellardyke Public School,56.225,-2.684,GB
l8284,Cellardyke,56.226,-2.689,GB
l8285,"Cecilia Street, Dublin",53.345,-6.264,IE
l8286,Cecilia Street School,53.824,-2.605,GB
